id,title,property_type,price_eur,city,neighborhood,lat,lon,size_sqm,rooms,year_built,floor,max_floor,parking,heating,dist_to_metro_min,dist_to_park_min,description,source_url
1269,Apartment 4 camere Drumul Taberei,apartment,109197,Bucuresti,Drumul Taberei,44.40096826273118,26.083887351132056,99,4.0,1996.0,4.0,10.0,no,electrica,18,13,"Proprietate in zona Drumul Taberei, suprafata 99 mp, pret 109197 EUR.",https://example.com/listing/1269
1270,House 2 camere Titan,house,68317,Bucuresti,Titan,44.44014236482106,26.05924076298929,53,2.0,2012.0,,,yes,electrica,18,15,"Proprietate in zona Titan, suprafata 53 mp, pret 68317 EUR.",https://example.com/listing/1270
1271,House 4 camere Colentina,house,75847,Bucuresti,Colentina,44.43873734606288,26.198761645750775,73,4.0,2022.0,,,no,termoficare,15,6,"Proprietate in zona Colentina, suprafata 73 mp, pret 75847 EUR.",https://example.com/listing/1271
1272,Land  camere Colentina,land,323475,Bucuresti,Colentina,44.43035298058791,26.15082850066273,227,,,,,no,,20,3,"Proprietate in zona Colentina, suprafata 227 mp, pret 323475 EUR.",https://example.com/listing/1272
1273,House 2 camere Militari,house,76680,Bucuresti,Militari,44.415750008030784,26.15363349088169,40,2.0,1982.0,,,no,gaz,13,11,"Proprietate in zona Militari, suprafata 40 mp, pret 76680 EUR.",https://example.com/listing/1273
1274,Apartment 1 camere Pipera,apartment,73595,Bucuresti,Pipera,44.420939323946264,26.12720782531023,41,1.0,1963.0,5.0,10.0,yes,termoficare,12,11,"Proprietate in zona Pipera, suprafata 41 mp, pret 73595 EUR.",https://example.com/listing/1274
1275,Apartment 1 camere Berceni,apartment,171700,Bucuresti,Berceni,44.446420829069545,26.09156135702063,101,1.0,1996.0,10.0,10.0,no,gaz,14,15,"Proprietate in zona Berceni, suprafata 101 mp, pret 171700 EUR.",https://example.com/listing/1275
1276,House 3 camere Drumul Taberei,house,48440,Bucuresti,Drumul Taberei,44.43484636139397,26.06293466845804,40,3.0,1988.0,,,no,termoficare,6,7,"Proprietate in zona Drumul Taberei, suprafata 40 mp, pret 48440 EUR.",https://example.com/listing/1276
1277,Land  camere Titan,land,694015,Bucuresti,Titan,44.4273138004865,26.180611662321347,395,,,,,yes,,12,10,"Proprietate in zona Titan, suprafata 395 mp, pret 694015 EUR.",https://example.com/listing/1277
1278,Land  camere Titan,land,1017042,Bucuresti,Titan,44.407223768808976,26.141450448197148,767,,,,,yes,,19,7,"Proprietate in zona Titan, suprafata 767 mp, pret 1017042 EUR.",https://example.com/listing/1278
1279,House 4 camere Berceni,house,80746,Bucuresti,Berceni,44.41966732548263,26.127217711755048,47,4.0,1964.0,,,yes,gaz,17,2,"Proprietate in zona Berceni, suprafata 47 mp, pret 80746 EUR.",https://example.com/listing/1279
1280,Land  camere Militari,land,332288,Bucuresti,Militari,44.41646312491901,26.192399083102146,352,,,,,yes,,11,15,"Proprietate in zona Militari, suprafata 352 mp, pret 332288 EUR.",https://example.com/listing/1280
1281,Land  camere Drumul Taberei,land,822964,Bucuresti,Drumul Taberei,44.41145573325846,26.06491357309351,566,,,,,no,,4,7,"Proprietate in zona Drumul Taberei, suprafata 566 mp, pret 822964 EUR.",https://example.com/listing/1281
1282,Land  camere Drumul Taberei,land,401390,Bucuresti,Drumul Taberei,44.42988403515818,26.165501287614386,410,,,,,no,,11,10,"Proprietate in zona Drumul Taberei, suprafata 410 mp, pret 401390 EUR.",https://example.com/listing/1282
1283,Apartment 4 camere Dristor,apartment,133248,Bucuresti,Dristor,44.435294478155136,26.169970022881273,96,4.0,1966.0,9.0,10.0,no,central,20,3,"Proprietate in zona Dristor, suprafata 96 mp, pret 133248 EUR.",https://example.com/listing/1283
1284,House 3 camere Drumul Taberei,house,153472,Bucuresti,Drumul Taberei,44.41628569238128,26.149575006274045,88,3.0,1964.0,,,no,electrica,12,6,"Proprietate in zona Drumul Taberei, suprafata 88 mp, pret 153472 EUR.",https://example.com/listing/1284
1285,Apartment 4 camere Dristor,apartment,119137,Bucuresti,Dristor,44.41969150324437,26.184001500747936,109,4.0,1988.0,1.0,10.0,yes,central,16,5,"Proprietate in zona Dristor, suprafata 109 mp, pret 119137 EUR.",https://example.com/listing/1285
1286,House 4 camere Colentina,house,71254,Bucuresti,Colentina,44.41818272949855,26.194382308228906,46,4.0,1992.0,,,yes,central,17,9,"Proprietate in zona Colentina, suprafata 46 mp, pret 71254 EUR.",https://example.com/listing/1286
1287,Apartment 4 camere Berceni,apartment,63047,Bucuresti,Berceni,44.42701595617079,26.153007003196574,67,4.0,1999.0,5.0,10.0,yes,termoficare,4,6,"Proprietate in zona Berceni, suprafata 67 mp, pret 63047 EUR.",https://example.com/listing/1287
1288,House 1 camere Berceni,house,126270,Bucuresti,Berceni,44.42730971356624,26.096181850738752,115,1.0,1977.0,,,yes,central,7,7,"Proprietate in zona Berceni, suprafata 115 mp, pret 126270 EUR.",https://example.com/listing/1288
1289,Apartment 2 camere Drumul Taberei,apartment,227880,Bucuresti,Drumul Taberei,44.40564598736951,26.058698858914994,120,2.0,1963.0,7.0,10.0,yes,central,12,7,"Proprietate in zona Drumul Taberei, suprafata 120 mp, pret 227880 EUR.",https://example.com/listing/1289
1290,House 1 camere Dristor,house,82859,Bucuresti,Dristor,44.42132908911996,26.088939378509252,89,1.0,1976.0,,,no,central,3,9,"Proprietate in zona Dristor, suprafata 89 mp, pret 82859 EUR.",https://example.com/listing/1290
1291,Land  camere Dorobanti,land,635440,Bucuresti,Dorobanti,44.444950862192265,26.16154440666867,611,,,,,yes,,4,7,"Proprietate in zona Dorobanti, suprafata 611 mp, pret 635440 EUR.",https://example.com/listing/1291
1292,Land  camere Pipera,land,766338,Bucuresti,Pipera,44.42619087401983,26.088924765772575,758,,,,,yes,,12,14,"Proprietate in zona Pipera, suprafata 758 mp, pret 766338 EUR.",https://example.com/listing/1292
1293,Land  camere Drumul Taberei,land,1276290,Bucuresti,Drumul Taberei,44.4403670771593,26.05340762379033,978,,,,,yes,,18,15,"Proprietate in zona Drumul Taberei, suprafata 978 mp, pret 1276290 EUR.",https://example.com/listing/1293
1294,Apartment 1 camere Berceni,apartment,103615,Bucuresti,Berceni,44.428537935703126,26.06536448228055,85,1.0,1986.0,4.0,10.0,no,central,7,2,"Proprietate in zona Berceni, suprafata 85 mp, pret 103615 EUR.",https://example.com/listing/1294
1295,House 2 camere Dorobanti,house,74823,Bucuresti,Dorobanti,44.42019243694014,26.11340202457862,49,2.0,2007.0,,,no,central,11,8,"Proprietate in zona Dorobanti, suprafata 49 mp, pret 74823 EUR.",https://example.com/listing/1295
1296,Apartment 4 camere Militari,apartment,113580,Bucuresti,Militari,44.43297319658767,26.186864603391474,90,4.0,2018.0,4.0,10.0,no,electrica,15,3,"Proprietate in zona Militari, suprafata 90 mp, pret 113580 EUR.",https://example.com/listing/1296
1297,Land  camere Dorobanti,land,426888,Bucuresti,Dorobanti,44.416252139842996,26.183755551892812,264,,,,,no,,8,10,"Proprietate in zona Dorobanti, suprafata 264 mp, pret 426888 EUR.",https://example.com/listing/1297
1298,House 3 camere Titan,house,87210,Bucuresti,Titan,44.44872416867848,26.11309801901174,51,3.0,1984.0,,,no,electrica,18,9,"Proprietate in zona Titan, suprafata 51 mp, pret 87210 EUR.",https://example.com/listing/1298
1299,Land  camere Dorobanti,land,1801686,Bucuresti,Dorobanti,44.40773604404734,26.10509902880577,934,,,,,no,,14,7,"Proprietate in zona Dorobanti, suprafata 934 mp, pret 1801686 EUR.",https://example.com/listing/1299
1300,House 3 camere Drumul Taberei,house,167098,Bucuresti,Drumul Taberei,44.407478158955705,26.118510903133732,86,3.0,2010.0,,,yes,central,7,11,"Proprietate in zona Drumul Taberei, suprafata 86 mp, pret 167098 EUR.",https://example.com/listing/1300
1301,House 1 camere Drumul Taberei,house,218020,Bucuresti,Drumul Taberei,44.42624152492854,26.126909180108136,110,1.0,1999.0,,,yes,electrica,6,2,"Proprietate in zona Drumul Taberei, suprafata 110 mp, pret 218020 EUR.",https://example.com/listing/1301
1302,Land  camere Titan,land,493640,Bucuresti,Titan,44.42736029109002,26.182508472451236,287,,,,,yes,,10,3,"Proprietate in zona Titan, suprafata 287 mp, pret 493640 EUR.",https://example.com/listing/1302
1303,Land  camere Berceni,land,1424679,Bucuresti,Berceni,44.40802364236892,26.188058040229603,717,,,,,no,,17,15,"Proprietate in zona Berceni, suprafata 717 mp, pret 1424679 EUR.",https://example.com/listing/1303
1304,House 1 camere Colentina,house,87710,Bucuresti,Colentina,44.40491713840915,26.06485876990227,49,1.0,2010.0,,,no,electrica,17,14,"Proprietate in zona Colentina, suprafata 49 mp, pret 87710 EUR.",https://example.com/listing/1304
1305,Apartment 2 camere Berceni,apartment,80738,Bucuresti,Berceni,44.42248239983196,26.181577470529877,73,2.0,1988.0,7.0,10.0,no,electrica,14,5,"Proprietate in zona Berceni, suprafata 73 mp, pret 80738 EUR.",https://example.com/listing/1305
1306,Apartment 1 camere Colentina,apartment,39800,Bucuresti,Colentina,44.406549935483994,26.13812880301247,40,1.0,1971.0,3.0,10.0,yes,electrica,12,6,"Proprietate in zona Colentina, suprafata 40 mp, pret 39800 EUR.",https://example.com/listing/1306
1307,Land  camere Dristor,land,682925,Bucuresti,Dristor,44.4064028596607,26.074299810606707,463,,,,,yes,,9,14,"Proprietate in zona Dristor, suprafata 463 mp, pret 682925 EUR.",https://example.com/listing/1307
1308,Land  camere Berceni,land,958500,Bucuresti,Berceni,44.412228776402785,26.19532403002193,639,,,,,yes,,19,14,"Proprietate in zona Berceni, suprafata 639 mp, pret 958500 EUR.",https://example.com/listing/1308
1309,Apartment 1 camere Dorobanti,apartment,61605,Bucuresti,Dorobanti,44.443137540465486,26.145267632436607,45,1.0,2015.0,8.0,10.0,yes,gaz,8,4,"Proprietate in zona Dorobanti, suprafata 45 mp, pret 61605 EUR.",https://example.com/listing/1309
1310,Apartment 3 camere Colentina,apartment,52056,Bucuresti,Colentina,44.42290277704237,26.060441816174794,54,3.0,1961.0,3.0,10.0,yes,termoficare,19,8,"Proprietate in zona Colentina, suprafata 54 mp, pret 52056 EUR.",https://example.com/listing/1310
1311,Land  camere Pipera,land,410960,Bucuresti,Pipera,44.443769751138724,26.18493706608442,220,,,,,yes,,4,4,"Proprietate in zona Pipera, suprafata 220 mp, pret 410960 EUR.",https://example.com/listing/1311
1312,Apartment 4 camere Drumul Taberei,apartment,99900,Bucuresti,Drumul Taberei,44.42767350803065,26.05621284259354,54,4.0,1973.0,9.0,10.0,yes,electrica,4,7,"Proprietate in zona Drumul Taberei, suprafata 54 mp, pret 99900 EUR.",https://example.com/listing/1312
1313,Land  camere Dristor,land,324615,Bucuresti,Dristor,44.42923758541839,26.143867810035015,255,,,,,no,,3,6,"Proprietate in zona Dristor, suprafata 255 mp, pret 324615 EUR.",https://example.com/listing/1313
1314,Apartment 3 camere Colentina,apartment,44928,Bucuresti,Colentina,44.440511924073526,26.064536824060415,48,3.0,1976.0,3.0,10.0,yes,electrica,16,9,"Proprietate in zona Colentina, suprafata 48 mp, pret 44928 EUR.",https://example.com/listing/1314
1315,Apartment 2 camere Berceni,apartment,48160,Bucuresti,Berceni,44.42480594930568,26.18187976018981,40,2.0,1987.0,5.0,10.0,yes,central,5,7,"Proprietate in zona Berceni, suprafata 40 mp, pret 48160 EUR.",https://example.com/listing/1315
1316,Apartment 3 camere Dorobanti,apartment,55275,Bucuresti,Dorobanti,44.43821544886979,26.12194821135281,55,3.0,1983.0,3.0,10.0,yes,termoficare,18,9,"Proprietate in zona Dorobanti, suprafata 55 mp, pret 55275 EUR.",https://example.com/listing/1316
1317,House 1 camere Pipera,house,97112,Bucuresti,Pipera,44.441968907156365,26.154490708548394,61,1.0,1960.0,,,yes,termoficare,20,3,"Proprietate in zona Pipera, suprafata 61 mp, pret 97112 EUR.",https://example.com/listing/1317
1318,Apartment 2 camere Dristor,apartment,69012,Bucuresti,Dristor,44.40279011219632,26.10263835631725,54,2.0,2004.0,8.0,10.0,yes,termoficare,17,9,"Proprietate in zona Dristor, suprafata 54 mp, pret 69012 EUR.",https://example.com/listing/1318
1319,House 2 camere Colentina,house,115624,Bucuresti,Colentina,44.41548538141399,26.15175739765306,97,2.0,1977.0,,,yes,termoficare,16,15,"Proprietate in zona Colentina, suprafata 97 mp, pret 115624 EUR.",https://example.com/listing/1319
1320,House 1 camere Titan,house,89582,Bucuresti,Titan,44.44016973553037,26.099531310551253,94,1.0,2006.0,,,yes,termoficare,4,7,"Proprietate in zona Titan, suprafata 94 mp, pret 89582 EUR.",https://example.com/listing/1320
1321,House 1 camere Drumul Taberei,house,55016,Bucuresti,Drumul Taberei,44.42095704138823,26.16207474754595,46,1.0,1988.0,,,yes,electrica,17,13,"Proprietate in zona Drumul Taberei, suprafata 46 mp, pret 55016 EUR.",https://example.com/listing/1321
1322,House 1 camere Berceni,house,53218,Bucuresti,Berceni,44.4441284898476,26.166617579688204,59,1.0,1964.0,,,yes,electrica,4,5,"Proprietate in zona Berceni, suprafata 59 mp, pret 53218 EUR.",https://example.com/listing/1322
1323,Apartment 2 camere Dristor,apartment,77698,Bucuresti,Dristor,44.40933455235836,26.17881471665937,53,2.0,1981.0,2.0,10.0,yes,termoficare,4,2,"Proprietate in zona Dristor, suprafata 53 mp, pret 77698 EUR.",https://example.com/listing/1323
1324,Apartment 2 camere Dristor,apartment,104736,Bucuresti,Dristor,44.44406550998729,26.08441665680172,96,2.0,1969.0,10.0,10.0,no,gaz,9,4,"Proprietate in zona Dristor, suprafata 96 mp, pret 104736 EUR.",https://example.com/listing/1324
1325,Apartment 1 camere Militari,apartment,90100,Bucuresti,Militari,44.41701938993119,26.089881735529605,100,1.0,2018.0,9.0,10.0,no,central,17,4,"Proprietate in zona Militari, suprafata 100 mp, pret 90100 EUR.",https://example.com/listing/1325
1326,Land  camere Titan,land,1184118,Bucuresti,Titan,44.41278821445183,26.16675984403841,646,,,,,no,,19,14,"Proprietate in zona Titan, suprafata 646 mp, pret 1184118 EUR.",https://example.com/listing/1326
1327,Land  camere Berceni,land,311202,Bucuresti,Berceni,44.404238421358066,26.060336918133086,306,,,,,yes,,10,3,"Proprietate in zona Berceni, suprafata 306 mp, pret 311202 EUR.",https://example.com/listing/1327
1328,Apartment 2 camere Dristor,apartment,95880,Bucuresti,Dristor,44.441144140803196,26.102333266293257,94,2.0,2019.0,4.0,10.0,no,termoficare,9,11,"Proprietate in zona Dristor, suprafata 94 mp, pret 95880 EUR.",https://example.com/listing/1328
1329,Apartment 2 camere Dristor,apartment,98576,Bucuresti,Dristor,44.42658933493452,26.116662195680465,61,2.0,1975.0,3.0,10.0,no,central,11,5,"Proprietate in zona Dristor, suprafata 61 mp, pret 98576 EUR.",https://example.com/listing/1329
1330,House 3 camere Titan,house,73700,Bucuresti,Titan,44.418433499946964,26.06442405359739,44,3.0,2006.0,,,no,central,10,3,"Proprietate in zona Titan, suprafata 44 mp, pret 73700 EUR.",https://example.com/listing/1330
1331,Land  camere Dorobanti,land,983400,Bucuresti,Dorobanti,44.43769657204167,26.085733295768602,894,,,,,yes,,5,13,"Proprietate in zona Dorobanti, suprafata 894 mp, pret 983400 EUR.",https://example.com/listing/1331
1332,House 2 camere Dristor,house,93094,Bucuresti,Dristor,44.41783207131721,26.19312450857475,89,2.0,2016.0,,,yes,gaz,13,14,"Proprietate in zona Dristor, suprafata 89 mp, pret 93094 EUR.",https://example.com/listing/1332
1333,Land  camere Militari,land,776984,Bucuresti,Militari,44.43856814514512,26.13138440481609,403,,,,,no,,18,2,"Proprietate in zona Militari, suprafata 403 mp, pret 776984 EUR.",https://example.com/listing/1333
1334,Apartment 4 camere Militari,apartment,37187,Bucuresti,Militari,44.42245239942489,26.16156778142899,41,4.0,2000.0,7.0,10.0,no,electrica,11,2,"Proprietate in zona Militari, suprafata 41 mp, pret 37187 EUR.",https://example.com/listing/1334
1335,Apartment 4 camere Colentina,apartment,197520,Bucuresti,Colentina,44.426745519128836,26.096055461538754,120,4.0,2021.0,10.0,10.0,yes,gaz,12,3,"Proprietate in zona Colentina, suprafata 120 mp, pret 197520 EUR.",https://example.com/listing/1335
1336,Land  camere Dristor,land,870675,Bucuresti,Dristor,44.43442149743234,26.127645308099005,611,,,,,no,,16,12,"Proprietate in zona Dristor, suprafata 611 mp, pret 870675 EUR.",https://example.com/listing/1336
1337,Land  camere Drumul Taberei,land,1266426,Bucuresti,Drumul Taberei,44.428428692903836,26.146149216848947,798,,,,,yes,,3,12,"Proprietate in zona Drumul Taberei, suprafata 798 mp, pret 1266426 EUR.",https://example.com/listing/1337
1338,House 3 camere Colentina,house,92310,Bucuresti,Colentina,44.42446011963919,26.101462900094337,51,3.0,2022.0,,,no,gaz,17,11,"Proprietate in zona Colentina, suprafata 51 mp, pret 92310 EUR.",https://example.com/listing/1338
1339,Apartment 4 camere Titan,apartment,144924,Bucuresti,Titan,44.42253332612135,26.1300336915202,78,4.0,1968.0,7.0,10.0,yes,gaz,11,5,"Proprietate in zona Titan, suprafata 78 mp, pret 144924 EUR.",https://example.com/listing/1339
1340,House 4 camere Militari,house,75764,Bucuresti,Militari,44.433332132419245,26.128147345422263,47,4.0,2021.0,,,no,central,6,2,"Proprietate in zona Militari, suprafata 47 mp, pret 75764 EUR.",https://example.com/listing/1340
1341,Apartment 4 camere Drumul Taberei,apartment,87556,Bucuresti,Drumul Taberei,44.44184227175846,26.07523526556903,53,4.0,1963.0,8.0,10.0,no,central,17,10,"Proprietate in zona Drumul Taberei, suprafata 53 mp, pret 87556 EUR.",https://example.com/listing/1341
1342,Land  camere Dristor,land,638400,Bucuresti,Dristor,44.435126710989444,26.19014553038886,672,,,,,no,,11,14,"Proprietate in zona Dristor, suprafata 672 mp, pret 638400 EUR.",https://example.com/listing/1342
1343,Land  camere Dorobanti,land,1139274,Bucuresti,Dorobanti,44.41142553399,26.050515156879992,758,,,,,no,,3,6,"Proprietate in zona Dorobanti, suprafata 758 mp, pret 1139274 EUR.",https://example.com/listing/1343
1344,Land  camere Drumul Taberei,land,473114,Bucuresti,Drumul Taberei,44.4332279536848,26.102075607841364,458,,,,,no,,10,11,"Proprietate in zona Drumul Taberei, suprafata 458 mp, pret 473114 EUR.",https://example.com/listing/1344
1345,Apartment 1 camere Titan,apartment,69464,Bucuresti,Titan,44.405951967568974,26.067465337216294,76,1.0,1998.0,7.0,10.0,no,gaz,18,10,"Proprietate in zona Titan, suprafata 76 mp, pret 69464 EUR.",https://example.com/listing/1345
1346,House 1 camere Dristor,house,122944,Bucuresti,Dristor,44.43610199221642,26.096913846044895,113,1.0,2009.0,,,yes,gaz,14,13,"Proprietate in zona Dristor, suprafata 113 mp, pret 122944 EUR.",https://example.com/listing/1346
1347,Apartment 1 camere Militari,apartment,99684,Bucuresti,Militari,44.40711647824028,26.16385500396321,71,1.0,1984.0,8.0,10.0,no,termoficare,19,4,"Proprietate in zona Militari, suprafata 71 mp, pret 99684 EUR.",https://example.com/listing/1347
1348,House 2 camere Titan,house,79260,Bucuresti,Titan,44.43344105045226,26.156445502603688,60,2.0,1985.0,,,yes,central,19,7,"Proprietate in zona Titan, suprafata 60 mp, pret 79260 EUR.",https://example.com/listing/1348
