id,title,property_type,price_eur,city,neighborhood,lat,lon,size_sqm,rooms,year_built,floor,max_floor,parking,heating,dist_to_metro_min,dist_to_park_min,description,source_url,price_per_sqm,age,is_new_build,distance_score,text_for_embedding
1054,Land  camere Colentina,land,580302,Bucuresti,Colentina,44.41033431289835,26.16957386694076,309,,,,,yes,,7,9,"Proprietate in zona Colentina, suprafata 309 mp, pret 580302 EUR.",https://example.com/listing/1054,1878.0,,0,10.2,"land in Colentina, Bucuresti, 309 mp, nan camere, construit in nan. Detalii: Proprietate in zona Colentina, suprafata 309 mp, pret 580302 EUR."
1055,Land  camere Pipera,land,461206,Bucuresti,Pipera,44.43122417081183,26.15074929736173,458,,,,,yes,,18,13,"Proprietate in zona Pipera, suprafata 458 mp, pret 461206 EUR.",https://example.com/listing/1055,1007.0,,0,2.0,"land in Pipera, Bucuresti, 458 mp, nan camere, construit in nan. Detalii: Proprietate in zona Pipera, suprafata 458 mp, pret 461206 EUR."
1056,House 4 camere Dorobanti,house,65540,Bucuresti,Dorobanti,44.42104987894522,26.09939559871481,58,4.0,1980.0,,,no,central,20,14,"Proprietate in zona Dorobanti, suprafata 58 mp, pret 65540 EUR.",https://example.com/listing/1056,1130.0,45.0,0,0.4,"house in Dorobanti, Bucuresti, 58 mp, 4.0 camere, construit in 1980.0. Detalii: Proprietate in zona Dorobanti, suprafata 58 mp, pret 65540 EUR."
1057,House 2 camere Drumul Taberei,house,51471,Bucuresti,Drumul Taberei,44.42901983813637,26.14447110523069,57,2.0,1991.0,,,no,central,6,8,"Proprietate in zona Drumul Taberei, suprafata 57 mp, pret 51471 EUR.",https://example.com/listing/1057,903.0,34.0,0,11.200000000000001,"house in Drumul Taberei, Bucuresti, 57 mp, 2.0 camere, construit in 1991.0. Detalii: Proprietate in zona Drumul Taberei, suprafata 57 mp, pret 51471 EUR."
1058,Apartment 4 camere Dorobanti,apartment,130572,Bucuresti,Dorobanti,44.404777399332126,26.05529110288504,78,4.0,2020.0,10.0,10.0,yes,termoficare,6,9,"Proprietate in zona Dorobanti, suprafata 78 mp, pret 130572 EUR.",https://example.com/listing/1058,1674.0,5.0,1,10.8,"apartment in Dorobanti, Bucuresti, 78 mp, 4.0 camere, construit in 2020.0. Detalii: Proprietate in zona Dorobanti, suprafata 78 mp, pret 130572 EUR."
1059,House 2 camere Colentina,house,51815,Bucuresti,Colentina,44.44003925036279,26.185798487865743,43,2.0,2015.0,,,yes,gaz,19,9,"Proprietate in zona Colentina, suprafata 43 mp, pret 51815 EUR.",https://example.com/listing/1059,1205.0,10.0,1,3.0000000000000004,"house in Colentina, Bucuresti, 43 mp, 2.0 camere, construit in 2015.0. Detalii: Proprietate in zona Colentina, suprafata 43 mp, pret 51815 EUR."
1060,Land  camere Militari,land,585280,Bucuresti,Militari,44.42933820189303,26.088476045497355,472,,,,,no,,20,5,"Proprietate in zona Militari, suprafata 472 mp, pret 585280 EUR.",https://example.com/listing/1060,1240.0,,0,4.0,"land in Militari, Bucuresti, 472 mp, nan camere, construit in nan. Detalii: Proprietate in zona Militari, suprafata 472 mp, pret 585280 EUR."
1061,House 4 camere Pipera,house,60888,Bucuresti,Pipera,44.40669356040382,26.157156243908226,59,4.0,1986.0,,,no,gaz,9,10,"Proprietate in zona Pipera, suprafata 59 mp, pret 60888 EUR.",https://example.com/listing/1061,1032.0,39.0,0,8.6,"house in Pipera, Bucuresti, 59 mp, 4.0 camere, construit in 1986.0. Detalii: Proprietate in zona Pipera, suprafata 59 mp, pret 60888 EUR."
1062,House 1 camere Berceni,house,62944,Bucuresti,Berceni,44.40603480415091,26.1781402673348,56,1.0,2023.0,,,no,termoficare,3,4,"Proprietate in zona Berceni, suprafata 56 mp, pret 62944 EUR.",https://example.com/listing/1062,1124.0,2.0,1,14.6,"house in Berceni, Bucuresti, 56 mp, 1.0 camere, construit in 2023.0. Detalii: Proprietate in zona Berceni, suprafata 56 mp, pret 62944 EUR."
1063,Apartment 2 camere Colentina,apartment,164752,Bucuresti,Colentina,44.40056488280966,26.13062373117616,112,2.0,1986.0,5.0,10.0,no,central,17,9,"Proprietate in zona Colentina, suprafata 112 mp, pret 164752 EUR.",https://example.com/listing/1063,1471.0,39.0,0,4.2,"apartment in Colentina, Bucuresti, 112 mp, 2.0 camere, construit in 1986.0. Detalii: Proprietate in zona Colentina, suprafata 112 mp, pret 164752 EUR."
1064,House 3 camere Pipera,house,108376,Bucuresti,Pipera,44.448829450715714,26.12435673651428,76,3.0,2000.0,,,no,electrica,12,15,"Proprietate in zona Pipera, suprafata 76 mp, pret 108376 EUR.",https://example.com/listing/1064,1426.0,25.0,0,4.8,"house in Pipera, Bucuresti, 76 mp, 3.0 camere, construit in 2000.0. Detalii: Proprietate in zona Pipera, suprafata 76 mp, pret 108376 EUR."
1065,Land  camere Militari,land,567720,Bucuresti,Militari,44.40803472323228,26.10310902920156,285,,,,,no,,14,13,"Proprietate in zona Militari, suprafata 285 mp, pret 567720 EUR.",https://example.com/listing/1065,1992.0,,0,4.3999999999999995,"land in Militari, Bucuresti, 285 mp, nan camere, construit in nan. Detalii: Proprietate in zona Militari, suprafata 285 mp, pret 567720 EUR."
1066,Land  camere Dorobanti,land,664115,Bucuresti,Dorobanti,44.4363963206964,26.05304797952001,419,,,,,no,,15,11,"Proprietate in zona Dorobanti, suprafata 419 mp, pret 664115 EUR.",https://example.com/listing/1066,1585.0,,0,4.6,"land in Dorobanti, Bucuresti, 419 mp, nan camere, construit in nan. Detalii: Proprietate in zona Dorobanti, suprafata 419 mp, pret 664115 EUR."
1067,Land  camere Dorobanti,land,1077648,Bucuresti,Dorobanti,44.41088785549984,26.19017895777848,624,,,,,no,,11,13,"Proprietate in zona Dorobanti, suprafata 624 mp, pret 1077648 EUR.",https://example.com/listing/1067,1727.0,,0,6.199999999999999,"land in Dorobanti, Bucuresti, 624 mp, nan camere, construit in nan. Detalii: Proprietate in zona Dorobanti, suprafata 624 mp, pret 1077648 EUR."
1068,House 4 camere Berceni,house,188032,Bucuresti,Berceni,44.43469960972225,26.160776498710504,104,4.0,1961.0,,,yes,gaz,5,14,"Proprietate in zona Berceni, suprafata 104 mp, pret 188032 EUR.",https://example.com/listing/1068,1808.0,64.0,0,9.4,"house in Berceni, Bucuresti, 104 mp, 4.0 camere, construit in 1961.0. Detalii: Proprietate in zona Berceni, suprafata 104 mp, pret 188032 EUR."
1069,House 1 camere Pipera,house,222292,Bucuresti,Pipera,44.44551229754568,26.08793445084417,119,1.0,1988.0,,,no,termoficare,7,6,"Proprietate in zona Pipera, suprafata 119 mp, pret 222292 EUR.",https://example.com/listing/1069,1868.0,37.0,0,11.4,"house in Pipera, Bucuresti, 119 mp, 1.0 camere, construit in 1988.0. Detalii: Proprietate in zona Pipera, suprafata 119 mp, pret 222292 EUR."
1070,Land  camere Titan,land,348975,Bucuresti,Titan,44.41849396074521,26.08114862038869,235,,,,,yes,,8,2,"Proprietate in zona Titan, suprafata 235 mp, pret 348975 EUR.",https://example.com/listing/1070,1485.0,,0,12.399999999999999,"land in Titan, Bucuresti, 235 mp, nan camere, construit in nan. Detalii: Proprietate in zona Titan, suprafata 235 mp, pret 348975 EUR."
1071,Land  camere Dorobanti,land,253692,Bucuresti,Dorobanti,44.43429261500631,26.073498299189687,261,,,,,no,,11,3,"Proprietate in zona Dorobanti, suprafata 261 mp, pret 253692 EUR.",https://example.com/listing/1071,972.0,,0,10.2,"land in Dorobanti, Bucuresti, 261 mp, nan camere, construit in nan. Detalii: Proprietate in zona Dorobanti, suprafata 261 mp, pret 253692 EUR."
1072,House 2 camere Pipera,house,134003,Bucuresti,Pipera,44.42116004172218,26.08911092501256,103,2.0,2003.0,,,no,central,15,12,"Proprietate in zona Pipera, suprafata 103 mp, pret 134003 EUR.",https://example.com/listing/1072,1301.0,22.0,0,4.2,"house in Pipera, Bucuresti, 103 mp, 2.0 camere, construit in 2003.0. Detalii: Proprietate in zona Pipera, suprafata 103 mp, pret 134003 EUR."
1073,Apartment 3 camere Militari,apartment,59519,Bucuresti,Militari,44.4218933363175,26.09837801898257,53,3.0,2006.0,1.0,10.0,yes,electrica,9,12,"Proprietate in zona Militari, suprafata 53 mp, pret 59519 EUR.",https://example.com/listing/1073,1123.0,19.0,0,7.8,"apartment in Militari, Bucuresti, 53 mp, 3.0 camere, construit in 2006.0. Detalii: Proprietate in zona Militari, suprafata 53 mp, pret 59519 EUR."
1074,Apartment 2 camere Titan,apartment,75225,Bucuresti,Titan,44.40520781984208,26.08521176596924,59,2.0,1977.0,8.0,10.0,yes,termoficare,14,3,"Proprietate in zona Titan, suprafata 59 mp, pret 75225 EUR.",https://example.com/listing/1074,1275.0,48.0,0,8.4,"apartment in Titan, Bucuresti, 59 mp, 2.0 camere, construit in 1977.0. Detalii: Proprietate in zona Titan, suprafata 59 mp, pret 75225 EUR."
1075,House 2 camere Militari,house,101074,Bucuresti,Militari,44.41040434407818,26.132044502549817,97,2.0,1977.0,,,yes,termoficare,7,5,"Proprietate in zona Militari, suprafata 97 mp, pret 101074 EUR.",https://example.com/listing/1075,1042.0,48.0,0,11.8,"house in Militari, Bucuresti, 97 mp, 2.0 camere, construit in 1977.0. Detalii: Proprietate in zona Militari, suprafata 97 mp, pret 101074 EUR."
1076,Apartment 4 camere Titan,apartment,88160,Bucuresti,Titan,44.44545235031889,26.184969647325648,80,4.0,2008.0,9.0,10.0,no,termoficare,10,6,"Proprietate in zona Titan, suprafata 80 mp, pret 88160 EUR.",https://example.com/listing/1076,1102.0,17.0,0,9.6,"apartment in Titan, Bucuresti, 80 mp, 4.0 camere, construit in 2008.0. Detalii: Proprietate in zona Titan, suprafata 80 mp, pret 88160 EUR."
1077,Land  camere Militari,land,517752,Bucuresti,Militari,44.42827339616571,26.14114621109175,408,,,,,no,,20,10,"Proprietate in zona Militari, suprafata 408 mp, pret 517752 EUR.",https://example.com/listing/1077,1269.0,,0,2.0,"land in Militari, Bucuresti, 408 mp, nan camere, construit in nan. Detalii: Proprietate in zona Militari, suprafata 408 mp, pret 517752 EUR."
1078,House 3 camere Dorobanti,house,152598,Bucuresti,Dorobanti,44.44867834860702,26.13370877012382,87,3.0,1978.0,,,no,electrica,18,13,"Proprietate in zona Dorobanti, suprafata 87 mp, pret 152598 EUR.",https://example.com/listing/1078,1754.0,47.0,0,2.0,"house in Dorobanti, Bucuresti, 87 mp, 3.0 camere, construit in 1978.0. Detalii: Proprietate in zona Dorobanti, suprafata 87 mp, pret 152598 EUR."
1079,Land  camere Pipera,land,858204,Bucuresti,Pipera,44.40541649700049,26.14463732399528,558,,,,,yes,,20,2,"Proprietate in zona Pipera, suprafata 558 mp, pret 858204 EUR.",https://example.com/listing/1079,1538.0,,0,5.2,"land in Pipera, Bucuresti, 558 mp, nan camere, construit in nan. Detalii: Proprietate in zona Pipera, suprafata 558 mp, pret 858204 EUR."
1080,House 4 camere Berceni,house,61270,Bucuresti,Berceni,44.40528663444019,26.068441702216703,55,4.0,2010.0,,,yes,electrica,6,7,"Proprietate in zona Berceni, suprafata 55 mp, pret 61270 EUR.",https://example.com/listing/1080,1114.0,15.0,0,11.600000000000001,"house in Berceni, Bucuresti, 55 mp, 4.0 camere, construit in 2010.0. Detalii: Proprietate in zona Berceni, suprafata 55 mp, pret 61270 EUR."
1081,Land  camere Pipera,land,722053,Bucuresti,Pipera,44.403704889182606,26.16274847858709,499,,,,,yes,,14,12,"Proprietate in zona Pipera, suprafata 499 mp, pret 722053 EUR.",https://example.com/listing/1081,1447.0,,0,4.8,"land in Pipera, Bucuresti, 499 mp, nan camere, construit in nan. Detalii: Proprietate in zona Pipera, suprafata 499 mp, pret 722053 EUR."
1082,Land  camere Dorobanti,land,719784,Bucuresti,Dorobanti,44.40801277382243,26.1280859028036,769,,,,,yes,,7,4,"Proprietate in zona Dorobanti, suprafata 769 mp, pret 719784 EUR.",https://example.com/listing/1082,936.0,,0,12.2,"land in Dorobanti, Bucuresti, 769 mp, nan camere, construit in nan. Detalii: Proprietate in zona Dorobanti, suprafata 769 mp, pret 719784 EUR."
1083,Land  camere Titan,land,690107,Bucuresti,Titan,44.44672929788089,26.15283949759029,473,,,,,yes,,12,9,"Proprietate in zona Titan, suprafata 473 mp, pret 690107 EUR.",https://example.com/listing/1083,1459.0,,0,7.2,"land in Titan, Bucuresti, 473 mp, nan camere, construit in nan. Detalii: Proprietate in zona Titan, suprafata 473 mp, pret 690107 EUR."
1084,House 2 camere Dristor,house,143430,Bucuresti,Dristor,44.42554011593847,26.100662486431563,105,2.0,1970.0,,,no,gaz,9,2,"Proprietate in zona Dristor, suprafata 105 mp, pret 143430 EUR.",https://example.com/listing/1084,1366.0,55.0,0,11.8,"house in Dristor, Bucuresti, 105 mp, 2.0 camere, construit in 1970.0. Detalii: Proprietate in zona Dristor, suprafata 105 mp, pret 143430 EUR."
1085,Apartment 3 camere Militari,apartment,108328,Bucuresti,Militari,44.42828555760042,26.06220368203241,88,3.0,2003.0,10.0,10.0,yes,central,6,2,"Proprietate in zona Militari, suprafata 88 mp, pret 108328 EUR.",https://example.com/listing/1085,1231.0,22.0,0,13.600000000000001,"apartment in Militari, Bucuresti, 88 mp, 3.0 camere, construit in 2003.0. Detalii: Proprietate in zona Militari, suprafata 88 mp, pret 108328 EUR."
1086,Land  camere Pipera,land,1032950,Bucuresti,Pipera,44.42283165133838,26.146243939670708,730,,,,,yes,,16,4,"Proprietate in zona Pipera, suprafata 730 mp, pret 1032950 EUR.",https://example.com/listing/1086,1415.0,,0,6.800000000000001,"land in Pipera, Bucuresti, 730 mp, nan camere, construit in nan. Detalii: Proprietate in zona Pipera, suprafata 730 mp, pret 1032950 EUR."
1087,Apartment 1 camere Dristor,apartment,94695,Bucuresti,Dristor,44.41725435166549,26.17886679877096,59,1.0,1964.0,9.0,10.0,no,central,9,13,"Proprietate in zona Dristor, suprafata 59 mp, pret 94695 EUR.",https://example.com/listing/1087,1605.0,61.0,0,7.3999999999999995,"apartment in Dristor, Bucuresti, 59 mp, 1.0 camere, construit in 1964.0. Detalii: Proprietate in zona Dristor, suprafata 59 mp, pret 94695 EUR."
1088,House 3 camere Dorobanti,house,61544,Bucuresti,Dorobanti,44.40174913134524,26.14589510213701,49,3.0,2018.0,,,yes,gaz,6,11,"Proprietate in zona Dorobanti, suprafata 49 mp, pret 61544 EUR.",https://example.com/listing/1088,1256.0,7.0,1,10.0,"house in Dorobanti, Bucuresti, 49 mp, 3.0 camere, construit in 2018.0. Detalii: Proprietate in zona Dorobanti, suprafata 49 mp, pret 61544 EUR."
1089,House 3 camere Drumul Taberei,house,92718,Bucuresti,Drumul Taberei,44.42380427290723,26.151599394900828,101,3.0,2016.0,,,yes,electrica,20,7,"Proprietate in zona Drumul Taberei, suprafata 101 mp, pret 92718 EUR.",https://example.com/listing/1089,918.0,9.0,1,3.2,"house in Drumul Taberei, Bucuresti, 101 mp, 3.0 camere, construit in 2016.0. Detalii: Proprietate in zona Drumul Taberei, suprafata 101 mp, pret 92718 EUR."
1090,Land  camere Pipera,land,514458,Bucuresti,Pipera,44.42678408233845,26.10583920789201,378,,,,,yes,,17,2,"Proprietate in zona Pipera, suprafata 378 mp, pret 514458 EUR.",https://example.com/listing/1090,1361.0,,0,7.0,"land in Pipera, Bucuresti, 378 mp, nan camere, construit in nan. Detalii: Proprietate in zona Pipera, suprafata 378 mp, pret 514458 EUR."
1091,Apartment 2 camere Drumul Taberei,apartment,113288,Bucuresti,Drumul Taberei,44.44035579646309,26.185969140979967,68,2.0,2011.0,6.0,10.0,no,termoficare,4,6,"Proprietate in zona Drumul Taberei, suprafata 68 mp, pret 113288 EUR.",https://example.com/listing/1091,1666.0,14.0,0,13.2,"apartment in Drumul Taberei, Bucuresti, 68 mp, 2.0 camere, construit in 2011.0. Detalii: Proprietate in zona Drumul Taberei, suprafata 68 mp, pret 113288 EUR."
1092,Apartment 4 camere Titan,apartment,37360,Bucuresti,Titan,44.44533393225107,26.13069440425712,40,4.0,1998.0,10.0,10.0,no,gaz,8,15,"Proprietate in zona Titan, suprafata 40 mp, pret 37360 EUR.",https://example.com/listing/1092,934.0,27.0,0,7.199999999999999,"apartment in Titan, Bucuresti, 40 mp, 4.0 camere, construit in 1998.0. Detalii: Proprietate in zona Titan, suprafata 40 mp, pret 37360 EUR."
1093,Apartment 4 camere Dristor,apartment,87188,Bucuresti,Dristor,44.4126926365829,26.072837018995607,71,4.0,1975.0,2.0,10.0,yes,termoficare,4,13,"Proprietate in zona Dristor, suprafata 71 mp, pret 87188 EUR.",https://example.com/listing/1093,1228.0,50.0,0,10.4,"apartment in Dristor, Bucuresti, 71 mp, 4.0 camere, construit in 1975.0. Detalii: Proprietate in zona Dristor, suprafata 71 mp, pret 87188 EUR."
1094,Apartment 1 camere Titan,apartment,91762,Bucuresti,Titan,44.43941264708123,26.063965975829923,86,1.0,1989.0,2.0,10.0,no,electrica,4,5,"Proprietate in zona Titan, suprafata 86 mp, pret 91762 EUR.",https://example.com/listing/1094,1067.0,36.0,0,13.6,"apartment in Titan, Bucuresti, 86 mp, 1.0 camere, construit in 1989.0. Detalii: Proprietate in zona Titan, suprafata 86 mp, pret 91762 EUR."
1095,House 4 camere Pipera,house,111872,Bucuresti,Pipera,44.44277544323101,26.192506310420157,64,4.0,2011.0,,,no,termoficare,18,9,"Proprietate in zona Pipera, suprafata 64 mp, pret 111872 EUR.",https://example.com/listing/1095,1748.0,14.0,0,3.6000000000000005,"house in Pipera, Bucuresti, 64 mp, 4.0 camere, construit in 2011.0. Detalii: Proprietate in zona Pipera, suprafata 64 mp, pret 111872 EUR."
1096,Apartment 1 camere Dristor,apartment,81675,Bucuresti,Dristor,44.406844457002,26.1444695211236,45,1.0,1996.0,4.0,10.0,no,electrica,3,9,"Proprietate in zona Dristor, suprafata 45 mp, pret 81675 EUR.",https://example.com/listing/1096,1815.0,29.0,0,12.6,"apartment in Dristor, Bucuresti, 45 mp, 1.0 camere, construit in 1996.0. Detalii: Proprietate in zona Dristor, suprafata 45 mp, pret 81675 EUR."
1097,Apartment 3 camere Militari,apartment,97734,Bucuresti,Militari,44.43061460171112,26.181537734666925,91,3.0,1979.0,1.0,10.0,yes,termoficare,11,7,"Proprietate in zona Militari, suprafata 91 mp, pret 97734 EUR.",https://example.com/listing/1097,1074.0,46.0,0,8.6,"apartment in Militari, Bucuresti, 91 mp, 3.0 camere, construit in 1979.0. Detalii: Proprietate in zona Militari, suprafata 91 mp, pret 97734 EUR."
1098,Land  camere Pipera,land,696920,Bucuresti,Pipera,44.41328453694771,26.10518098529065,760,,,,,no,,5,6,"Proprietate in zona Pipera, suprafata 760 mp, pret 696920 EUR.",https://example.com/listing/1098,917.0,,0,12.6,"land in Pipera, Bucuresti, 760 mp, nan camere, construit in nan. Detalii: Proprietate in zona Pipera, suprafata 760 mp, pret 696920 EUR."
1099,Apartment 2 camere Colentina,apartment,169353,Bucuresti,Colentina,44.40914442766053,26.188833150413323,93,2.0,2001.0,5.0,10.0,yes,electrica,3,9,"Proprietate in zona Colentina, suprafata 93 mp, pret 169353 EUR.",https://example.com/listing/1099,1821.0,24.0,0,12.6,"apartment in Colentina, Bucuresti, 93 mp, 2.0 camere, construit in 2001.0. Detalii: Proprietate in zona Colentina, suprafata 93 mp, pret 169353 EUR."
1100,House 3 camere Dorobanti,house,227010,Bucuresti,Dorobanti,44.40441166851696,26.0861680443672,115,3.0,2015.0,,,no,termoficare,13,3,"Proprietate in zona Dorobanti, suprafata 115 mp, pret 227010 EUR.",https://example.com/listing/1100,1974.0,10.0,1,9.0,"house in Dorobanti, Bucuresti, 115 mp, 3.0 camere, construit in 2015.0. Detalii: Proprietate in zona Dorobanti, suprafata 115 mp, pret 227010 EUR."
1101,Apartment 3 camere Militari,apartment,132392,Bucuresti,Militari,44.41815929164181,26.18366754370701,67,3.0,1984.0,5.0,10.0,no,gaz,14,7,"Proprietate in zona Militari, suprafata 67 mp, pret 132392 EUR.",https://example.com/listing/1101,1976.0,41.0,0,6.8,"apartment in Militari, Bucuresti, 67 mp, 3.0 camere, construit in 1984.0. Detalii: Proprietate in zona Militari, suprafata 67 mp, pret 132392 EUR."
1102,House 2 camere Pipera,house,89425,Bucuresti,Pipera,44.42815745623169,26.17946302753401,49,2.0,1984.0,,,yes,gaz,12,14,"Proprietate in zona Pipera, suprafata 49 mp, pret 89425 EUR.",https://example.com/listing/1102,1825.0,41.0,0,5.2,"house in Pipera, Bucuresti, 49 mp, 2.0 camere, construit in 1984.0. Detalii: Proprietate in zona Pipera, suprafata 49 mp, pret 89425 EUR."
